time,stroke_usec,tick_usec,force,power,spm
702046769,501051,22374,39.943922,191.082532,33
702136869,591151,22656,38.949138,230.03167,33
702229443,683725,23342,36.705312,266.736982,33
702326631,780913,25333,31.157618,297.8946,33
702406481,860763,-79850,3.135008,297.8946,33
702471395,925677,-13220,114.428192,297.8946,33
702519249,973531,-61074,5.359538,297.8946,33
702567146,1021428,-108971,1.681778,297.8946,33
702621085,1075367,-162910,0.751538,297.8946,33
702680622,1134904,-15928,78.826568,297.8946,33
702750698,1204980,-19245,53.996832,297.8946,33
702839481,1293763,-23888,35.045192,297.8946,33
702946114,1400396,-29186,23.474952,297.8946,33
703338782,0,36209,15.246242,297,33.4
703571794,233012,25692,30.295328,69.443268,33.4
703668716,329934,23333,36.72245,106.165718,33.4
703849833,511051,22397,39.854592,185.53636,33.4
703940687,601905,22867,38.246258,223.782618,33.4
704034269,695487,23554,36.04005,259.822668,33.4
704137783,799001,30152,21.991712,281.81438,33.4
704287517,948735,-17957,62.005248,281.81438,33.4
704408143,1069361,-15016,88.684562,281.81438,33.4
704469977,1131195,-15803,80.061858,281.81438,33.4
704608904,1270122,-19736,51.328712,281.81438,33.4
704811621,1472839,-31396,20.28845,281.81438,33.4
705189566,0,37009,14.601608,281,32.4
705426552,236986,26006,29.56805,66.977916,32.4
705524439,334873,23343,36.688178,103.666094,32.4
705615251,425685,22382,39.908178,143.574272,32.4
705704422,514856,22225,40.482002,184.056274,32.4
705793516,603950,22298,40.212512,224.268786,32.4
705885264,695698,23138,37.342082,261.610868,32.4
705996436,806870,38350,13.592898,275.203766,32.4
706187495,997929,-14341,97.245458,275.203766,32.4
706242430,1052864,-69276,4.164498,275.203766,32.4
706362041,1172475,-16561,72.914888,275.203766,32.4
706434400,1244834,-19651,51.775488,275.203766,32.4
706521549,1331983,-23892,35.02845,275.203766,32.4
706635492,1445926,-32905,18.471042,275.203766,32.4
707020244,0,37782,14.002632,275,32.7
707151556,131312,29647,22.754258,36.75689,32.7
707262680,242436,26772,27.90045,64.65734,32.7
707362328,342084,23859,35.128962,99.786302,32.7
707454578,434334,22665,38.931488,138.71779,32.7
707544841,524597,22356,40.015458,178.733248,32.7
707634869,614625,22655,38.966792,217.70004,32.7
707727415,707171,23395,36.534152,254.234192,32.7
707960221,939977,-17402,66.033032,254.234192,32.7
708018197,997953,-13631,107.633792,254.234192,32.7
708070068,1049824,-65502,4.657352,254.234192,32.7
708124173,1103929,-119607,1.397792,254.234192,32.7
708182303,1162059,-177737,0.631688,254.234192,32.7
708250249,1230005,-18423,58.904658,254.234192,32.7
708334320,1314076,-23164,37.272978,254.234192,32.7
708444126,1423882,-30911,20.93045,254.234192,32.7
708806567,0,36383,15.103008,254,33.5
708931846,125279,29000,23.777408,38.880416,33.5
709039204,232637,25737,30.18645,69.066866,33.5
709135287,328720,23061,37.601792,106.668658,33.5
709224982,418415,22162,40.716288,147.384946,33.5
709313526,506959,22046,41.13245,188.517396,33.5
709402667,596100,22443,39.69405,228.211446,33.5
709494434,687867,23138,37.342082,265.553528,33.5
709599455,792888,33148,18.192512,283.74604,33.5
709785089,978522,-72230,3.830912,283.74604,33.5
709838604,1032037,-125745,1.26405,283.74604,33.5
709896645,1090078,-183786,0.591872,283.74604,33.5
709960878,1154311,-17061,68.702642,283.74604,33.5
710033627,1227060,-19612,51.979208,283.74604,33.5
710120758,1314191,-23912,34.978248,283.74604,33.5
710234488,1427921,-32245,19.232402,283.74604,33.5
710631899,0,36519,14.993288,283,32.8
710758505,126606,29471,23.024898,38.018186,32.8
710867832,235933,26053,29.460488,67.478674,32.8
710965361,333462,23412,36.482882,103.961556,32.8
711055735,423836,22225,40.482002,144.443558,32.8
711144634,512735,22105,40.915058,185.358616,32.8
711233886,601987,22465,39.622802,224.981418,32.8
711325699,693800,23119,37.41125,262.392668,32.8
711421628,789729,24783,32.56245,294.955118,32.8
711540518,908619,-31914,19.631378,294.955118,32.8
711603209,971310,-13318,112.740128,294.955118,32.8
711651504,1019605,-61613,5.268258,294.955118,32.8
711698684,1066785,-108793,1.689122,294.955118,32.8
711752840,1120941,-162949,0.751538,294.955118,32.8
711813594,1181695,-15924,78.851682,294.955118,32.8
711880833,1248934,-17619,64.41125,294.955118,32.8
711958613,1326714,-21112,44.859392,294.955118,32.8
712052573,1420674,-25739,30.18645,294.955118,32.8
712180753,1548854,-39730,12.660512,294.955118,32.8
712373001,0,192248,0.5408,294,34.4
712515686,142685,32845,18.531872,19.072672,34.4
712634769,261768,28230,25.091528,44.1642,34.4
712739836,366835,24915,32.208338,76.372538,34.4
712834579,461578,22990,37.827602,114.20014,34.4
712923357,550356,21910,41.660192,155.860332,34.4
713011048,638047,21800,42.081138,197.94147,34.4
713099719,726718,22365,39.979682,237.921152,34.4
713191134,818133,23125,37.393952,275.315104,34.4
713287280,914279,25057,31.8402,307.155304,34.4
713408615,1035614,-36390,15.103008,307.155304,34.4
713474494,1101493,-14105,100.507842,307.155304,34.4
713524720,1151719,-64331,4.829832,307.155304,34.4
713575020,1202019,-114631,1.520768,307.155304,34.4
713632036,1259035,-171647,0.677448,307.155304,34.4
713695725,1322724,-17259,67.140872,307.155304,34.4
713770122,1397121,-19996,50.020002,307.155304,34.4
713857446,1484445,-23531,36.108002,307.155304,34.4
713961372,1588371,-27921,25.647122,307.155304,34.4
714119937,1746936,-56453,6.272882,307.155304,34.4
714397061,0,35349,15.995168,307,29.6
714520951,123890,29079,23.639688,39.634856,29.6
714629694,232633,25938,29.72205,69.356906,29.6
714727458,330397,23479,36.278162,105.635068,29.6
714819088,422027,22589,39.178952,144.81402,29.6
714909312,512251,22520,39.4272,184.24122,29.6
715000236,603175,22914,38.088992,222.330212,29.6
715093785,696724,23635,35.802722,258.132934,29.6
715191429,794368,24869,32.336882,290.469816,29.6
715337741,940680,-22749,38.63205,290.469816,29.6
715399376,1002315,-13763,105.56045,290.469816,29.6
715448623,1051562,-63010,5.037138,290.469816,29.6
715495015,1097954,-109402,1.670792,290.469816,29.6
715543964,1146903,-158351,0.796322,290.469816,29.6
715599604,1202543,-213991,0.436178,290.469816,29.6
715668394,1271333,-18589,57.867282,290.469816,29.6
715751070,1354009,-22459,39.640608,290.469816,29.6
715853145,1456084,-28148,25.233408,290.469816,29.6
716016993,1619932,-60775,5.41205,290.469816,29.6
716245337,0,34852,16.462322,290,32.4
716367842,122505,28628,24.402098,40.86442,32.4
716475472,230135,25698,30.279762,71.144182,32.4
716573536,328199,23751,35.4482,106.592382,32.4
716667432,422095,23300,36.825362,143.417744,32.4
716760991,515654,23435,36.414578,179.832322,32.4
716856013,610676,23893,35.02845,214.860772,32.4
716954639,709302,24999,32,246.860772,32.4
717060095,814758,28258,25.034888,271.89566,32.4
717298642,1053305,-13505,109.638432,271.89566,32.4
717350618,1105281,-65481,4.663458,271.89566,32.4
717406575,1161238,-121438,1.354658,271.89566,32.4
717470520,1225183,-17260,67.117698,271.89566,32.4
717545065,1299728,-19866,50.662178,271.89566,32.4
717633134,1387797,-24045,34.577928,271.89566,32.4
717746064,1500727,-31690,19.90805,271.89566,32.4
718135509,0,37244,14.407712,271,31.7
718265509,130000,30564,21.398882,35.806594,31.7
718380864,245355,27524,26.397378,62.203972,31.7
718485597,350088,25241,31.379042,93.583014,31.7
718584350,448841,24246,34.014752,127.597766,31.7
718681520,546011,24165,34.246088,161.843854,31.7
718779469,643960,24634,32.950962,194.794816,31.7
718879987,744478,25332,31.157618,225.952434,31.7
718985143,849634,27203,27.025952,252.978386,31.7
719081045,945536,-95902,2.171528,252.978386,31.7
719159972,1024463,-15818,79.910082,252.978386,31.7
719216740,1081231,-72586,3.792258,252.978386,31.7
719278699,1143190,-16760,71.186312,252.978386,31.7
719353430,1217921,-19765,51.186962,252.978386,31.7
719434798,1299289,-20970,45.467648,252.978386,31.7
719525734,1390225,-24681,32.821202,252.978386,31.7
719658233,1522724,-42393,11.120328,252.978386,31.7
719977429,1841920,-123876,1.302498,252.978386,31.7
848426238,0,172330,0.6728,252,0.4
848659715,233477,40605,12.122888,12.795688,0.4
848791837,365599,29866,22.418208,35.213896,0.4
848898082,471844,24995,32,67.213896,0.4
848996476,570238,24654,32.902272,100.116168,0.4
849096305,670067,25072,31.808288,131.924456,0.4
849201145,774907,27116,27.187938,159.112394,0.4
849322487,896249,32834,18.54405,177.656444,0.4
849480160,1053922,-36331,15.147008,177.656444,0.4
849562802,1136564,-18008,61.671618,177.656444,0.4
849629049,1202811,-16528,73.205,177.656444,0.4
849695016,1268778,-16731,71.425152,177.656444,0.4
849763490,1337252,-17875,62.585672,177.656444,0.4
849838552,1412314,-19314,53.602658,177.656444,0.4
849926227,1499989,-24342,33.751328,177.656444,0.4
850041576,1615338,-32913,18.458888,177.656444,0.4
850372259,0,53312,7.03125,177,30.8
850516955,144696,31558,20.072448,27.103698,30.8
850632615,260356,27459,26.513762,53.61746,30.8
850735311,363052,24685,32.821202,86.438662,30.8
850830821,458562,23616,35.853512,122.292174,30.8
850925054,552795,23410,36.482882,158.775056,30.8
851019541,647282,23754,35.431362,194.206418,30.8
851117292,745033,24733,32.691698,226.898116,30.8
851221627,849368,27381,26.674208,253.572324,30.8
851305858,933599,-84231,2.817938,253.572324,30.8
851371135,998876,-12971,118.857362,253.572324,30.8
851417668,1045409,-59504,5.6448,253.572324,30.8
851463195,1090936,-105031,1.812608,253.572324,30.8
851512005,1139746,-153841,0.845,253.572324,30.8
851567389,1195130,-209225,0.455058,253.572324,30.8
851635165,1262906,-18577,57.953378,253.572324,30.8
851720029,1347770,-23090,37.4978,253.572324,30.8
851822986,1450727,-28719,24.248648,253.572324,30.8
852162669,0,43172,10.727712,253,33.5
852297955,135286,29434,23.079218,33.80693,33.5
852406382,243713,25804,30.03125,63.83818,33.5
852503660,340991,23491,36.227072,100.065252,33.5
852594151,431482,22227,40.482002,140.547254,33.5
852682703,520034,21993,41.332232,181.879486,33.5
852772124,609455,22593,39.178952,221.058438,33.5
852865083,702414,23559,36.023072,257.08151,33.5
852962608,799939,24988,32.016002,289.097512,33.5
853088561,925892,-32983,18.373922,289.097512,33.5
853314490,1151821,-173802,0.66125,289.097512,33.5
853374789,1212120,-15807,80.036552,289.097512,33.5
853444178,1281509,-19007,55.356242,289.097512,33.5
853533454,1370785,-25111,31.712648,289.097512,33.5
853658763,1496094,-38233,13.67645,289.097512,33.5
853897481,0,49756,8.072162,289,34.5
854041601,144120,31716,19.870208,27.94237,34.5
854154252,256771,26905,27.617312,55.559682,34.5
854254505,357024,23994,34.727778,90.28746,34.5
854346879,449398,22126,40.842722,131.130182,34.5
854437999,540518,22720,38.737602,169.867784,34.5
854529724,632243,23052,37.636488,207.504272,34.5
854624421,726940,23833,35.19605,242.700322,34.5
854723443,825962,25415,30.952712,273.653034,34.5
854861544,964063,-34348,16.947842,273.653034,34.5
854934772,1037291,-15666,81.485378,273.653034,34.5
854989968,1092487,-70862,3.981842,273.653034,34.5
855043342,1145861,-124236,1.292832,273.653034,34.5
855100434,1202953,-181328,0.607202,273.653034,34.5
855165754,1268273,-17738,63.551538,273.653034,34.5
855242748,1345267,-20295,48.550658,273.653034,34.5
855334951,1437470,-25498,30.748482,273.653034,34.5
855457010,1559529,-36179,15.279392,273.653034,34.5
855724363,0,49472,8.168882,273,32.8
855869398,145035,32070,19.443848,27.61273,32.8
855983090,258727,27262,26.908448,54.521178,32.8
856084216,359853,24107,34.411808,88.932986,32.8
856176812,452449,22792,38.491538,127.424524,32.8
856267723,543360,22570,39.2498,166.674324,32.8
856359132,634769,22932,38.0192,204.693524,32.8
856453170,728807,23686,35.633682,240.327206,32.8
856551404,827041,25316,31.205,271.532206,32.8
856663616,939253,-112212,1.587762,271.532206,32.8
856734785,1010422,-14677,92.833938,271.532206,32.8
856786559,1062196,-66451,4.524032,271.532206,32.8
856838249,1113886,-118141,1.431432,271.532206,32.8
856896614,1172251,-15595,82.227488,271.532206,32.8
856964438,1240075,-18424,58.904658,271.532206,32.8
857045812,1321449,-22298,40.212512,271.532206,32.8
857147350,1422987,-28300,24.964178,271.532206,32.8
857285265,1560902,-41639,11.529602,271.532206,32.8
857553600,0,49553,8.144648,271,32.8
857698115,144515,32272,19.195208,27.339856,32.8
857814494,260894,27782,25.905602,53.245458,32.8
857917647,364047,24731,32.691698,85.937156,32.8
858011701,458101,23170,37.23845,123.175606,32.8
858103715,550115,22914,38.088992,161.264598,32.8
858196093,642493,23149,37.307522,198.57212,32.8
858290903,737303,23827,35.212832,233.784952,32.8
858389956,836356,25793,30.062258,263.84721,32.8
858495290,941690,-105334,1.801202,263.84721,32.8
858570647,1017047,-15377,84.578018,263.84721,32.8
858625470,1071870,-70200,4.055552,263.84721,32.8
858675808,1122208,-120538,1.374482,263.84721,32.8
858732557,1178957,-177287,0.636192,263.84721,32.8
858797861,1244261,-17551,64.911618,263.84721,32.8
858874638,1321038,-20760,46.387712,263.84721,32.8
858968037,1414437,-25859,29.907378,263.84721,32.8
859090238,1536638,-36117,15.323648,263.84721,32.8
859366547,0,39555,12.781568,263,33
859503717,137170,31096,20.67245,33.454018,33
859616036,249489,27035,27.350408,60.804426,33
859716477,349930,24097,34.428402,95.232828,33
859809502,442955,22923,38.054088,133.286916,33
859900595,534048,22712,38.755208,172.042124,33
859992152,625605,22983,37.862402,209.904526,33
860086855,720308,23844,35.162498,245.067024,33
860185560,819013,25245,31.379042,276.446066,33
860307205,940658,-121645,1.351368,276.446066,33
860379931,1013384,-14735,92.099592,276.446066,33
860434860,1068313,-69664,4.11845,276.446066,33
860492636,1126089,-127440,1.229312,276.446066,33
860555516,1188969,-16180,76.3848,276.446066,33
860623460,1256913,-17686,63.935432,276.446066,33
860698214,1331667,-20028,49.860098,276.446066,33
860784731,1418184,-23694,35.6168,276.446066,33
860902465,1535918,-35727,15.668802,276.446066,33
861188653,0,38833,13.26125,276,32.9
861324754,136101,31301,20.403272,33.664522,32.9
861439551,250898,27669,26.121992,59.786514,32.9
861542088,353435,24578,33.097248,92.883762,32.9
861636525,447872,23300,36.825362,129.709124,32.9
861729110,540457,23140,37.342082,167.051206,32.9
861822351,633698,23545,36.074018,203.125224,32.9
861919015,730362,24401,33.587208,236.712432,32.9
862023677,835024,28929,23.887872,260.600304,32.9
862123861,935208,-100184,1.992008,260.600304,32.9
862215122,1026469,-17980,61.849442,260.600304,32.9
862277229,1088576,-14713,92.371232,260.600304,32.9
862333796,1145143,-71280,3.931208,260.600304,32.9
862391486,1202833,-128970,1.20125,260.600304,32.9
862452766,1264113,-15974,78.3752,260.600304,32.9
862522673,1334020,-18828,56.413442,260.600304,32.9
862609567,1420914,-24316,33.817088,260.600304,32.9
862728174,1539521,-35069,16.256402,260.600304,32.9
863000861,0,40545,12.162312,260,33.1
863142391,141530,32011,19.506258,31.66857,33.1
863258263,257402,27728,26.006472,57.675042,33.1
863361783,360922,25007,31.968008,89.64305,33.1
863457729,456868,23762,35.414528,125.057578,33.1
863552357,551496,23628,35.819648,160.877226,33.1
863647902,647041,24137,34.328898,195.206124,33.1
863747732,746871,25352,31.110272,226.316396,33.1
863909778,908917,-33253,18.084098,226.316396,33.1
863990198,989337,-17903,62.38445,226.316396,33.1
864056146,1055285,-16320,75.080258,226.316396,33.1
864120950,1120089,-16590,72.649458,226.316396,33.1
864187703,1186842,-17407,65.987072,226.316396,33.1
864260328,1259467,-18989,55.461512,226.316396,33.1
864344555,1343694,-23364,36.6368,226.316396,33.1
864452203,1451342,-30787,21.099008,226.316396,33.1
864799179,0,37239,14.41845,226,33.3
864926563,127384,29586,22.835282,37.253732,33.3
865036946,237767,26361,28.773698,66.02743,33.3
865137166,337987,24170,34.229538,100.256968,33.3
865231126,431947,23138,37.342082,137.59905,33.3
865323496,524317,22999,37.810208,175.409258,33.3
865416775,617596,23504,36.193032,211.60229,33.3
865514253,715074,24889,32.272578,243.874868,33.3
865717633,918454,-28836,24.040178,243.874868,33.3
865797577,998398,-17639,64.275122,243.874868,33.3
865866573,1067394,-17064,68.6792,243.874868,33.3
865932748,1133569,-16604,72.528968,243.874868,33.3
865998023,1198844,-17308,66.747458,243.874868,33.3
866067994,1268815,-19034,55.188018,243.874868,33.3
866155909,1356730,-24667,32.853618,243.874868,33.3
866274777,1475598,-34667,16.634912,243.874868,33.3
866557927,0,41480,11.6162,243,34.1
866699512,141585,31782,19.794632,31.410832,34.1
866813679,255752,27273,26.879112,58.289944,34.1
866914740,356813,24220,34.080768,92.370712,34.1
867008177,450250,23216,37.100498,129.47121,34.1
867100732,542805,23143,37.3248,166.79601,34.1
867194252,636325,23616,35.853512,202.649522,34.1
867291417,733490,24569,33.1298,235.779322,34.1
867411070,853143,40891,11.95605,247.735372,34.1
867554300,996373,-18573,57.974912,247.735372,34.1
867617238,1059311,-15293,85.490888,247.735372,34.1
867677490,1119563,-15497,83.256608,247.735372,34.1
867739645,1181718,-15821,79.8848,247.735372,34.1
867803844,1245917,-16865,70.306082,247.735372,34.1
867875087,1317160,-18872,56.137608,247.735372,34.1
867960020,1402093,-23333,36.72245,247.735372,34.1
868074025,1516098,-33460,17.856288,247.735372,34.1
868386871,0,39203,13.005,247,32.8
868521195,134324,30357,21.700872,34.705872,32.8
868730528,343657,23754,35.431362,98.880596,32.8
868822590,435719,22656,38.949138,137.829734,32.8
868913529,526658,22708,38.772818,176.602552,32.8
869005032,618161,23069,37.567112,214.169664,32.8
869099925,713054,23968,34.811168,248.980832,32.8
869331068,944197,-21124,44.802578,248.980832,32.8
869402402,1015531,-17289,66.909312,248.980832,32.8
869469602,1082731,-17109,68.304672,248.980832,32.8
869538002,1151131,-17294,66.863048,248.980832,32.8
869607730,1220859,-18112,60.962882,248.980832,32.8
869684612,1297741,-20418,47.961218,248.980832,32.8
869774505,1387634,-24768,32.594738,248.980832,32.8
869893844,1506973,-34431,16.866432,248.980832,32.8
870207760,0,38501,13.488818,248,32.9
870340753,132993,30219,21.898962,35.38778,32.9
870451668,243908,26567,28.335392,63.723172,32.9
870550484,342724,23720,35.53245,99.255622,32.9
870642491,434731,22700,38.80805,138.063672,32.9
870733445,525685,22711,38.772818,176.83649,32.9
870825169,617409,23132,37.376658,214.213148,32.9
870920585,712825,24186,34.179912,248.39306,32.9
871046568,838808,47896,8.711138,257.104198,32.9
871182000,974240,-19802,50.984802,257.104198,32.9
871248951,1041191,-16054,77.575968,257.104198,32.9
871310841,1103081,-15822,79.8848,257.104198,32.9
871373503,1165743,-16005,78.075008,257.104198,32.9
871438391,1230631,-16841,70.495938,257.104198,32.9
871510344,1302584,-19049,55.104002,257.104198,32.9
871593597,1385837,-22487,39.551618,257.104198,32.9
871701379,1493619,-31333,20.364962,257.104198,32.9
872011873,0,38626,13.395488,257,33.2
872146300,134427,30143,22.004978,35.400466,33.2
872256891,245018,26486,28.50125,63.901716,33.2
872355517,343644,23542,36.074018,99.975734,33.2
872447554,435681,22788,38.509088,138.484822,33.2
872538917,527044,22795,38.473992,176.958814,33.2
872631136,619263,23274,36.911232,213.870046,33.2
872727211,715338,24424,33.521672,247.391718,33.2
872911669,899796,-31034,20.762568,247.391718,33.2
873003563,991690,-21226,44.387042,247.391718,33.2
873083917,1072044,-19868,50.662178,247.391718,33.2
873159144,1147271,-18573,57.974912,247.391718,33.2
873231916,1220043,-18436,58.839552,247.391718,33.2
873308075,1296202,-19741,51.30845,247.391718,33.2
873393396,1381523,-22671,38.8962,247.391718,33.2
873500689,1488816,-31214,20.518418,247.391718,33.2
873821763,0,39071,13.096962,247,33.1
873960655,138892,31799,19.769472,32.866434,33.1
874177151,355388,24495,33.325448,92.8807,33.1
874272145,450382,23574,35.972162,128.852862,33.1
874366455,544692,23491,36.227072,165.079934,33.1
874461465,639702,23865,35.1122,200.192134,33.1
874560037,738274,25006,31.984002,232.176136,33.1
874788755,966992,-21569,42.984992,232.176136,33.1
874860441,1038678,-17335,66.539648,232.176136,33.1
874930092,1108329,-17961,61.982978,232.176136,33.1
875001338,1179575,-18093,61.073352,232.176136,33.1
875072815,1251052,-18410,58.991522,232.176136,33.1
875149370,1327607,-20147,49.262738,232.176136,33.1
875240596,1418833,-25936,29.72205,232.176136,33.1
875363004,1541241,-35074,16.256402,232.176136,33.1
875677467,0,40434,12.231458,232,32.3
875819239,141772,32072,19.431378,31.662836,32.3
875933996,256529,27513,26.411912,58.074748,32.3
876036760,359293,24610,33.015938,91.090686,32.3
876132034,454567,23604,35.887392,126.978078,32.3
876226298,548831,23547,36.057032,163.03511,32.3
876321128,643661,23890,35.02845,198.06356,32.3
876419294,741827,24853,32.369058,230.432618,32.3
876724222,1046755,-17545,64.957202,230.432618,32.3
876796355,1118888,-18778,56.71125,230.432618,32.3
876872988,1195521,-19616,51.958818,230.432618,32.3
876951447,1273980,-20349,48.294792,230.432618,32.3
877038638,1361171,-23586,35.938242,230.432618,32.3
877151118,1473651,-33215,18.1202,230.432618,32.3
877401215,1723748,-112217,1.587762,230.432618,32.3
879103034,3425567,-90852,2.42,230.432618,32.3
